,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
2,^VIX,True,52,35,82,16,0,14,19.821370885478547,0.0,17.658234485655967,23.8700008392334,-2.7302365578560845,-13.010202716261807,12.860526098166142,59.66555949010893,46.53161140390687,9.646303800240938
131,APA,True,56,18,26,42,0,14,40.054761634196474,0.0,24.768191163830846,42.040000915527344,1.6686879488957858,-1.7756970445810663,35.17685016034914,73.50685066948043,71.24867801494173,109.24135551829772
181,CF,True,63,54,15,38,0,7,121.44892041199554,0.0,84.55273783619508,129.97000122070312,1.5549287479071776,-1.9538295002953687,24.123772664588103,68.9473037491078,52.08051360588703,67.09630312028199
202,COP,True,63,11,24,44,0,13,126.57244147525344,0.0,91.17119124763761,130.52000427246094,1.6669257736840453,-2.048777281455206,12.85776268948391,40.51460282561571,39.069977061099024,28.086668331311177
247,EQIX,True,75,19,11,46,0,2,958.7774258269266,0.0,775.5292690167145,1000.3699951171875,0.4407733824500544,3.8385264437523587,3.233098509890342,31.280973862449457,30.7465921257026,25.29129351113571
290,HAL,True,63,11,9,35,0,6,37.475498212302575,0.0,27.586558440500255,38.16999816894531,0.44736360248766444,-1.5983571331493547,10.86261350746287,35.721577801748325,55.015106404799596,53.48910340198185
337,KR,True,51,38,6,22,0,3,70.03362080314152,0.0,64.3611187388542,72.3499984741211,2.5659165510378257,0.7800495214544969,6.412708850333583,16.377785738330417,9.909286865510488,8.347863602051046
351,LYB,True,62,20,6,40,0,4,72.76772399874362,0.0,43.72321821057048,79.5999984741211,3.767435046461134,2.4189362119016193,28.552972913430768,86.0657360286596,71.1778493407081,24.17447954417403
353,MPC,True,62,41,8,36,0,4,233.05806010266753,0.0,185.3334447600169,241.72999572753906,1.4989889194386437,-2.649914178144198,9.494039520518637,49.38290743408776,26.96408223468086,68.3931534788955
390,OXY,True,63,12,22,40,0,6,60.724136474408915,0.0,40.55915216403588,62.970001220703125,1.1891397780977773,-2.1597255694010546,18.0171284614591,53.864268202723565,33.35406824149102,30.786316375774376
459,TRGP,True,51,9,42,39,0,27,240.6352549584719,0.0,176.8644651539491,244.38999938964844,-0.16340287897995315,-2.439122000140344,0.5513253738183542,33.12129079671669,47.105668856763785,23.174744119485556
488,VLO,True,62,14,35,39,0,12,234.37579913469307,0.0,169.20722664349196,244.08999633789062,1.0892029946557586,-1.63214437886662,8.195917435343928,50.858667600172545,47.39156341819228,87.87587519870527
